GRMZM2G171650,GRMZM2G117012,GRMZM2G021433,GRMZM2G378580,GRMZM2G017164,GRMZM2G015908,GRMZM2G164440,GRMZM2G119252,GRMZM2G114789,GRMZM2G064873,GRMZM2G149321,GRMZM2G088440,GRMZM2G135132,GRMZM2G038338,GRMZM2G459063,GRMZM2G375002,GRMZM2G110960,GRMZM2G420684,GRMZM2G584876,GRMZM2G175101,GRMZM2G089498,GRMZM2G181269,GRMZM2G103135,GRMZM2G504906,GRMZM2G472655,GRMZM2G119116,GRMZM2G096165,GRMZM2G028640,GRMZM2G450866,GRMZM2G044027,GRMZM2G443655,GRMZM2G106921,GRMZM2G088088,Chr1_35021348,Chr2_206395129,Chr2_208887922,Chr3_160559109,Chr3_972691,Chr8_136012624,Chr8_136012820,Chr8_138776425,Chr8_156249642
1.90814449108133,2.27803724492479,1.35389771099438,3.4696501072966,1.41294602911725,1.04269428167599,3.15426050078136,1.31555532311403,1.56256431048541,2.31015437357375,2.92133195097774,0.421436221514246,3.69416545854317,2.95819654002489,2.55328155259385,3.72230939459854,1.97200526200267,2.71464176228493,1.7602602021685,0.0,2.48957075591488,3.5281412910512,0.708498740064382,1.51228804143518,0.551017787984776,1.61649296690778,3.526716343658,4.34744554181755,3.59812289084305,5.22846341014815,0.457710249345737,1.15695037678903,4.62097463513304,1,1,-1,1,1,1,1,1,1
1.30975613058676,2.1053517054368,1.41818054998221,3.48202747157661,1.81081345034553,1.19320402863815,3.4807692092583,1.24316851716671,2.15922036838601,2.41152021213744,2.47615177076414,0.0,1.84487834622517,2.90954782729016,2.52351820308211,3.86996691639308,1.63681958917532,2.99954499588191,0.476827791593422,0.0,2.46119438982825,3.38793651034531,1.25613442161202,1.62732694526984,0.922531219463609,0.748520390760569,3.38347459000758,4.16383797508398,3.66604573770499,5.24506953171121,0.268018250521691,0.827595028111335,4.4900432447877,1,1,1,1,1,1,1,1,1
2.28773842462063,2.94407575531391,1.44940060704084,3.37310650149563,1.50047759191316,2.48860812420481,5.01692878182485,1.70107225370513,2.309376975851,2.10414756881438,2.41776028674026,0.619043593011996,2.8816168788723,2.54016789477027,2.49365989478275,4.08759349160731,1.00556454761804,2.42438670999221,3.99730488770362,0.0,2.98442357053094,2.90572003484296,0.861057052778614,1.55049013392976,0.58619706883012,0.831821575247705,3.82437360676415,3.04288776904696,3.4964227093818,5.25879660838575,0.259053405000723,0.848585602320111,4.28545928996881,-1,1,-1,1,1,1,1,1,1
1.1476881263147,2.14748796542639,1.40292037970537,3.49895909944465,1.27172210289651,0.474759178674563,2.59052713165168,1.22906436171749,1.59852862192606,2.20865126558207,2.95701743242588,0.168230238876396,3.26774979504962,3.21741475802969,2.46105784775601,3.70360795526838,1.56026237401755,2.97740026436871,4.05638824937774,0.0,2.56180596062379,3.25830036340152,1.10550845535595,1.5585045532621,0.314003114528418,0.940210362864381,3.13922204155378,0.6625668317173,1.93920629981614,4.95925778563648,0.140037556563992,1.33802543608174,4.41573941853404,1,1,1,1,1,1,1,1,1
2.30604111406743,1.64051982599713,1.1213778424207,3.31185237478424,1.48684532942478,1.02434122629282,5.05655149110573,1.26190391955526,1.92262836221068,2.13859802748829,2.73506207334901,0.470858888407331,4.00630902459532,3.0831523170281,2.85456609570153,3.7937551022425,1.1805485869821,3.03385141866546,0.923000173149118,0.0,2.81317268843354,3.44189456839424,0.637396598788626,0.863758775925175,0.544357106974783,2.23438976053114,3.61417476549882,4.28699729043156,2.1217775894428,5.22143092262947,0.281859152108988,0.726659323092393,4.52628713898146,-1,1,-1,1,1,-1,-1,1,-1
2.12271053984314,1.99103919774407,1.26330435519224,3.38043329230943,1.07958576012936,3.49348177627079,4.1282482805621,1.26124121211633,1.84392488320873,2.07230614517882,2.59978918676578,0.351494548832634,3.49108378845668,2.75322749751115,2.84056858080235,3.7991230282127,1.76438313367257,2.92231175735596,1.51238501497911,0.415990850937859,1.89717748323282,3.44681107762251,1.03750609258006,1.20047368955803,0.479922400194955,3.20159537420876,3.3007617558384,3.99554212491219,2.3003235376044,5.02504431705689,1.46701222543926,1.58182413740016,4.25550490258879,1,-1,1,1,1,1,1,-1,-1
1.59108655154121,2.45266750864535,2.06583311564761,3.37857678762462,1.52735980139849,1.90481430751858,5.26962463915538,1.26664614960396,2.23448182569193,1.93269463614955,2.64145445421498,0.390586975559499,4.30505649349635,2.94190946685648,2.56726206570439,3.91861920260733,1.89287097059647,2.75391545697416,1.15499262210422,0.0,2.85567103639462,3.13561594764998,1.08319742105976,1.45288702106902,0.472025957959833,3.09810834017086,3.27062921339621,0.623742974486521,3.17550892816299,5.20771956602299,0.122489277241465,0.926708280296867,4.57918446269033,1,1,-1,1,-1,1,1,1,1
1.80198533967446,2.22575372345019,1.63230642333771,3.52549544466002,0.961172315102332,0.872330484853396,4.23711212810969,1.26999085541908,2.0468253704452,2.42970220805351,2.60288966544705,0.769047474117045,2.84184655862043,2.20857986137435,3.0028469044394,3.89654584977684,2.02912408679548,2.64965808538849,0.997096225475598,1.59057308526589,2.86113173817141,3.59248969177003,0.774280063007731,1.64573319684421,0.521029981757474,3.52353005201711,3.38389183406579,3.8314374837911,1.8016833970924,5.42127808594684,0.359094414657493,0.713449682897776,4.68000860558583,-1,1,-1,1,1,1,1,1,-1
1.54410761125476,1.75611502027859,1.05641782496498,3.38398000971173,1.76504923928264,0.667116811071688,3.15359462801528,1.38236163809218,1.63691299183425,2.2730852190162,2.81560031783303,0.287746320387838,2.52720755018765,2.87760730444503,2.15203077184285,3.60182807632429,1.99788164198566,2.51958984034885,4.19527829411487,0.627818480646671,2.02310661221295,3.45837135093667,1.06200362780072,1.46287106915025,0.82494269241485,3.30332358526575,3.1273349323667,4.04067124484298,3.31378228682581,4.77669196792011,3.98524930330702,0.79886663179269,4.42885773827953,1,1,-1,1,1,1,1,1,1
1.42137430155607,1.94801650056717,0.854466390682142,3.29282492725993,1.36323809648165,1.98124144007119,4.63322300043013,1.25762541334064,1.48564636175055,1.97924544520049,2.74868017718811,0.301066352033508,2.51541968915708,2.79824428567828,2.85922502889933,3.87122392731197,1.02619212213803,2.89555828458346,4.00678212433539,0.166489386789792,1.86877143499343,3.28695307730394,0.286598235312449,1.34122638600182,0.518813436079392,3.09264571290515,3.34518771951896,4.47029045619399,2.89553617707465,4.89483529093061,3.83159789131325,1.29240117690296,4.44800747454454,1,1,1,1,1,-1,-1,1,1
1.34542028190992,1.83069969433029,0.71388564433434,3.42327193598047,1.35652048575178,2.04590026992314,5.23582475111739,1.44918699728158,1.52167279690948,2.05753074375272,2.73909010661584,0.0739976732138746,3.07651009558014,2.84672749749051,2.7387345832332,3.84627842395878,1.91292344971055,2.88790204399524,4.18484014010593,0.0,2.5861009990139,3.45608952574792,0.773998791752029,1.48794575648792,0.597088270527086,3.13036368593488,3.4893364558955,4.32082786369035,3.02520369333702,4.96851384453878,4.14972407994934,1.21118175727161,4.44163073593631,1,1,1,1,1,1,1,1,1
1.99425259396581,2.04873745885478,1.71714726740782,3.55313704757003,1.19982923157305,1.31747736702275,5.29335507471822,1.47003560538241,1.59358288311,2.25043037505616,2.52977644091475,0.186450520877632,3.86342082358893,3.18338542543525,2.59299843213884,3.79171353101133,1.80292523276074,2.83837061070074,1.41784147661802,0.884011312106694,2.10658724055322,3.50565649117551,0.880485300002694,1.0215296401381,0.371771121096344,3.24100515505541,3.04832946749493,4.13089986735498,2.53341105884762,5.02365681161471,4.07652676384913,1.19945561718094,4.29087990068809,1,1,1,1,1,1,1,1,-1
2.36232367533459,2.29607796749986,1.99838738516433,3.28136224187964,1.51564358314764,0.536445416148402,5.41894080887177,1.03684680798628,1.86692723674309,2.38688579943356,2.7796760477104,0.643650166631073,4.38044538515755,3.03936631057405,2.77923533449273,4.10447804461883,1.86707718553663,2.88692694243777,1.8753527890881,0.0,2.65661654598736,3.35284362225431,0.793259448225751,2.02597615316078,0.802154040217925,1.33209157510557,3.33176870093844,4.47966251702515,2.3415134557248,5.32196064829551,0.301189929185212,0.922062045757358,4.46313761769192,1,1,-1,1,-1,1,1,1,-1
2.22283059378446,2.73654695089252,1.72544871194063,3.53310829535295,1.72435640475653,0.873128501136004,3.15515190518609,0.0,1.91934761067151,1.80714713615536,2.643703661535,0.843775951454686,3.7585990614644,3.40447201419581,2.72535952662477,3.68739335040863,1.02202997580537,2.61414969390907,3.92004672908973,0.0,2.52255561557276,3.09261394519068,0.525147376117496,0.703429139586728,0.575227573078055,3.13874978038892,2.99134265325243,4.09818716993955,2.38358979933691,5.11513343801844,0.0,1.33646841070905,4.57919575221586,-1,-1,-1,1,1,-1,-1,1,-1
1.53113469097681,2.3003405759492,2.03243378807249,3.26499576048175,1.85482033667294,1.72447585042182,1.92688022314851,1.4969945950732,1.65604665140569,2.30548687873849,2.74108515516841,0.337004951846115,3.61787205482777,3.24094646650963,2.91482585966027,4.03550355714853,1.87696268470071,2.2438420124681,4.15267636145015,0.185845340967571,2.82731953907129,3.670366644645,0.585089140964812,1.43942746202503,0.709276402489816,3.94427720095748,3.61405083774315,0.227955953111075,3.08948214580225,5.23018840749554,0.0,0.870895797383763,4.41706433235786,-1,1,1,1,1,1,1,1,1
1.52314118910961,2.6810283780059,0.767386929744979,3.58655321925545,1.57103382575064,1.81932599694586,5.25084308622358,1.6931943311232,2.13951424651223,2.12971512884265,2.34439859580746,0.704897869992607,2.83653722560109,2.5148375510769,2.87381319625763,3.71165070988476,1.29623288275123,2.94840478914677,0.71139467769918,0.843470545552817,2.25536559468294,0.899689694016653,0.478958415203542,1.23737663215765,0.431156246396023,2.22994020385835,3.22840230353248,3.9578602425683,3.37753632017329,4.87141154020502,0.120168632301035,1.05251599277514,4.37510523696774,-1,1,1,1,-1,-1,-1,1,1
1.84591142375047,2.59269920563711,1.45555686291999,3.14689420580716,1.52511237987842,2.06162883318132,5.17189209411026,1.677683304628,2.28460338681426,1.75783895185528,2.43669631748358,0.305140041418919,4.37387096744813,2.83087531888656,2.68733715950467,3.95647042016344,1.97622317442737,2.84737146668347,1.02108308615887,0.150243341829134,1.96017365417638,3.01750844233151,0.871456532547343,1.61113447246192,0.255220345799355,3.17948197672792,3.5070787616466,0.236051089474909,3.31487304133605,5.21504988153139,0.450612454791225,1.41253942656807,4.52312898265176,1,1,-1,1,-1,1,1,1,1
2.09185048133927,1.91118264060768,1.40582489257783,3.17584305505078,1.36903629368361,1.0311361235432,3.57493778096827,1.3207820326525,1.99122352790585,2.38347820819934,2.47997785655125,0.545248499528653,4.29771252587456,2.83316628412539,2.89378813764163,3.71793570291218,1.16267882343764,2.87955794323702,1.71068317202929,0.0,2.66137080768799,2.84859444609452,0.850232122654543,1.52185837407136,0.628349959295715,3.18901437683404,3.60809772343015,4.19962307451774,3.21758699468327,5.21271045737705,1.90779134286522,1.24263759375148,4.62614859237328,1,-1,-1,1,-1,-1,-1,1,-1
1.96774152936465,2.24774023611022,1.69182494694794,3.28136224187964,1.43162617111797,0.848927959624653,4.69786786527369,1.08221525574674,1.73452046390541,2.24458408898056,2.76248788006035,0.0,3.78955928242617,2.84421146591275,2.88082073619737,3.96394730069276,2.274231913697,3.03692220037885,0.960047296329028,0.0,2.61965605033961,1.35190993425806,0.607814756975284,1.23752459484231,0.358898869182769,1.14695790959839,3.7265147765839,4.14606218323704,3.46656056267428,5.19351780463735,0.289730223557599,1.25252579751541,4.31003641849116,1,1,1,1,1,-1,-1,1,1
0.868519648265693,2.19707901118643,1.24679663383685,3.40131070857375,1.20249471248621,1.75161953371933,5.42672377384155,1.33806478978893,1.89670789999056,2.17320848585383,2.35193414857362,0.417225680672791,3.34121734372356,3.18527767543727,2.86852370681295,3.97566612581408,1.83498656916215,2.53779949754103,3.71177044475768,0.0,2.75902844586684,3.48706922073612,0.238131469221842,1.29726094117862,0.681107999577598,3.37027071098166,3.23044860122082,0.0894946660734143,2.57002874320482,5.29113161073331,4.25681907406676,1.03901796924117,4.30658084496426,1,1,1,-1,1,-1,-1,1,-1
1.18974709706195,1.74033809646338,1.55202699612985,3.21623233392278,1.49714229333041,2.21615754554278,5.37450032728032,1.16086382164072,1.97115313281177,2.30817146014834,2.75017055239242,0.502130732518628,3.6447159454485,2.98789665511951,2.69345081344559,3.88997369623117,1.64385093328712,1.89473865176147,0.940206457400051,0.0,2.49843144271891,3.21589939970631,0.429572834238639,1.51527227738846,0.672812321653646,2.90821713333333,3.40168059822756,0.284928534944524,3.15530963086735,5.18552933506141,4.10529604192349,0.821272109562813,4.36149734342139,1,1,1,-1,1,1,1,1,1
1.74202110565962,2.03628740274027,2.12161701982774,3.2166533570151,1.70494261877146,1.43736288024738,5.57972227878793,1.2168367083817,1.88573390884368,2.308957744449,2.49832455899597,0.517860620049069,3.56306393174008,2.88705515292612,2.81893542740274,3.9023867252559,1.81491920023846,2.58888370891099,2.36337064303731,0.443302814065672,2.62741843107662,3.46502627607423,1.07105950635584,1.60356872238518,0.810410080969441,1.3204349680149,3.28585012708099,4.24971735211141,2.29875677432451,5.34798333756286,3.68972659518859,0.578322576924832,4.478163745204,1,1,-1,1,1,-1,1,-1,-1
1.27476765127945,2.16918740571628,1.13793235585997,3.47463679704826,1.16136171032122,0.610043793783084,5.09516024916594,1.5588475288416,1.50396627949187,2.44526451451556,2.79651274685915,0.0,3.43540233175233,2.0481082409467,2.82684605701629,3.87221299867549,1.09846561124484,2.80795586607707,4.19354564747525,1.59387747431604,2.66473203818867,3.37520242138507,0.99541609583966,1.95599908416385,0.370703876668876,2.89484507102871,3.76899062098255,1.90040757483499,2.30425769341775,4.88467894775071,0.417421346574876,0.982651341998903,4.53298114074665,-1,1,1,-1,-1,-1,-1,1,1
1.93075880204987,2.06074535205568,1.8497248721795,3.62041590679594,1.6540307085375,0.713821976426128,4.05858266047816,1.66646076153001,1.42931553567009,2.20536909827763,2.66087473260978,0.353854570421823,3.17791215364561,3.54125783020455,2.7874588616565,3.79310657772558,1.76661429591419,2.71081304759114,4.1027970722315,0.0,2.40360620705277,3.40120071498993,0.493281827389286,0.937797788158586,0.554456214484881,3.25713838683351,3.1168519586215,4.0783286562384,2.31103628089176,4.98416810788108,0.311070908665711,1.07065510315348,4.41045129887832,-1,1,1,1,1,1,1,1,1
1.69743047457078,2.04628798604742,0.286187456068972,3.41757913174452,1.27110234088211,0.908911572724231,3.49682266333182,1.30549094751628,1.90842336035724,1.99582620977753,2.60561872495026,0.54982862091317,0.932990511096568,2.95540494833137,2.23303671009634,3.73129457892795,1.96713892977942,2.98205922196664,3.91408088653759,0.493183512872519,2.58518175664594,3.64064725925068,0.812737471035981,1.53982627812434,0.331504202062769,3.42150315033534,3.40748424452697,4.47165022186969,3.384308904104,5.00221998449491,2.72770902720982,1.49868734093388,4.08379410132692,-1,1,1,-1,1,1,1,1,1
1.55571640917424,2.7759829553078,0.758283960205203,2.78195100894174,1.30194489265153,1.57548601466349,5.1318730959105,1.56112543415459,1.82516684326252,1.99200962172896,2.82154553918853,0.403505856694652,3.56480322026017,3.31546881787935,2.54238908520136,3.63196777453847,1.90341860685371,2.78163517937561,1.42342394708224,0.0,2.70779016729635,3.49845717488607,0.7733206489147,1.54359293825828,0.66751188628478,1.36415610837288,3.04833421129419,4.45182784603278,2.53572649878463,4.73228730104756,4.22592092001082,1.31738898580504,4.23167456431902,1,1,1,-1,-1,1,1,1,1
1.41704420136681,1.80290051004658,0.889314112925953,3.40170725165636,1.63278523027724,2.0606969544618,4.62261709959181,0.996856379713722,1.97542318048517,1.99423762116527,2.81002900521363,0.333086511517005,3.64600848688206,3.04508418467596,2.47140761305317,3.98882662676702,1.85834745128514,3.21283763161587,3.8921957378284,0.375305512092845,2.7551945672443,3.31897452140432,0.812817323397879,1.37109950173735,0.531393252491593,3.62034094367508,3.48791621586532,2.84435690565005,3.29557757313158,4.84201938435841,0.32764697977772,1.34190089230449,4.20252609506663,-1,1,1,1,1,1,1,1,1
0.987844587905631,2.02247825586,1.37887188255425,2.91496138415382,1.57073658437703,1.57179004171541,2.81093766127764,2.17295806839524,1.436840126177,2.25629295615471,2.85096658328647,0.0,3.60905401450265,3.61704236309522,2.88378902808185,3.98465989607186,1.78170744987145,3.17662781406987,4.11632455589681,1.15420781516898,2.07607462998859,3.61379485136562,0.414343577594411,1.5083925176806,0.518245428805059,2.96699323521419,3.6205444019307,4.21732886263348,2.92408051321004,4.96225704507813,0.258711447200232,0.770686758015363,4.25318423153549,-1,1,1,-1,-1,1,1,1,1
1.55410700415874,2.09508602606591,1.22949434155601,2.93098039632429,1.76471024868382,1.23344907889032,5.46258102312396,1.44872206229366,2.19705345158393,2.35086465063567,2.73459475632432,0.487331382841379,4.12994494783968,3.29249424864124,2.90318926160678,4.0237164258466,1.71661018586719,2.75933882881221,4.00674937848683,0.0,2.72342473820841,3.80199383074419,0.516023889341811,1.61769770622349,0.73622582692502,3.41570825451257,3.1975418656816,2.43354317749944,3.38362386804499,5.07901019690211,0.415872100352213,0.56792800270268,4.4226634120425,1,1,1,1,-1,1,1,1,1
1.49580998235785,2.04218869101446,1.04342369815756,3.39375979123093,1.78145320837265,2.02926078608617,5.6902749912977,1.36967197150282,2.15696492467214,2.20915973579508,2.85207550618558,0.0,3.42356208351763,2.84747005598661,2.98892918493425,3.86198576398099,2.0287020412885,2.87350814080862,4.01005493246124,0.802230258875841,2.05764700685241,3.34940220696779,0.492777939655803,1.38295378761218,0.462713999336392,3.37924825227781,3.46021129521952,0.499519954857005,3.26830197723045,5.1257183919022,4.27849361479462,0.681351382879922,4.39066422306947,-1,1,1,-1,1,1,1,1,1
1.44862106298765,1.78388185547857,0.782695337201545,3.47801026367511,1.605399770101,0.859847356450943,4.84237442095064,1.70327792115724,2.12143005555175,2.30700331824648,2.7890094117355,0.0,3.72267925061274,3.41494248345383,3.02192619763647,3.84978370572071,2.18996495660696,3.05750917242063,4.15385326751759,0.0,2.7809784300134,3.59092753799488,0.889577078355732,1.67805124523869,0.566024919787241,1.12312277085261,3.17159132661473,4.06163195863985,2.98248491346836,5.00116391519396,1.38768339596416,0.885885131199999,4.51336734826233,1,1,-1,1,1,1,1,1,1
1.02735972313743,2.47986060656577,1.3310036138691,3.39422647458132,1.47639554307535,4.39105203295828,4.92175307726751,1.39686331246912,1.87341318622125,2.12436949520159,2.51923561011159,0.246295074597199,2.88673180797557,3.27745411908963,2.49024238937752,3.93142751427,1.92653945703309,2.40874528882244,1.62144355542806,0.0,2.53386346673675,3.1371840916324,0.718449363422164,1.68218267011877,0.290830610599387,1.20291524530748,3.54763553915968,4.39267968885619,3.66200402340857,5.24546496264381,1.51364481604433,1.23608175024356,4.26304319131638,1,1,-1,-1,1,-1,-1,1,1
2.03353633700994,2.69794599174369,1.06905645308883,2.7977446421209,1.68849490367955,1.40174193066853,5.35777424799747,1.5055629594481,1.78320128555483,2.1752345594446,2.79285080279468,0.0,1.09098326150362,3.1891915747584,2.54776407116887,3.95377129080853,1.98707951180767,3.34014079156085,4.03813746044719,0.0,2.82397669964475,3.86114225751054,0.207198705202073,1.58234005957108,0.414305912773646,1.26563688571703,3.57535234912305,4.45368312225041,3.23456017978825,5.10668459462294,4.5125745185591,1.08295366312372,4.57574446489086,1,1,1,1,1,1,1,1,1
0.834681464453065,2.18808628335851,0.723763675674306,3.37649135231511,1.40232271794691,2.13863808545453,4.32140841908693,1.45908700432192,2.48341386947902,2.1300847498071,2.89789891320523,0.383331285686868,3.28852501426476,2.92099795143793,2.2313393285055,3.84580627688795,1.75860419074539,2.29220945170922,0.98821317464031,1.44869387746696,2.19575460857244,3.50747447713234,0.629378496355201,1.64736355657818,0.541664771064426,3.49938825676157,3.50479734846292,0.0,3.610231190418,4.81501773592994,2.32361246018612,0.900746544538168,4.40283243509419,1,1,-1,-1,1,-1,-1,1,1
0.936595194014477,1.89207980448944,1.13688704172167,3.41812004885806,1.37185054968748,1.97050380204551,5.28069805408449,1.28939516950473,1.82497178343415,2.12236692253127,2.70902972121571,0.0,3.73621141276114,2.92409125596406,2.74003324695526,3.80260315067943,1.89742793746362,3.1096009915885,4.20956134490329,0.0,2.6609795577092,3.2617897098591,0.351132814672329,1.45669224511434,0.49624565063821,3.13594194177193,3.50653889713948,0.405566436307622,3.54009518265874,5.07021780447569,4.21472274608504,1.01701531819814,4.47050329178273,1,1,1,-1,1,1,1,1,1
1.57612928839036,2.32389638560376,1.58759712950913,2.8092942557482,1.60312804703806,1.37424961350636,5.05788140969312,1.22189425154718,2.14007439875648,2.21869465897329,2.85223712141471,0.0,3.44780103016336,3.18349732096638,2.73373744083819,4.02156058499502,1.85413158289866,2.40490699674316,4.30303212744626,1.24952630758364,1.89830628095837,3.44663271833637,0.297423965741765,1.40906806060285,0.704171192237256,3.27417807265286,3.1960779161922,0.113882103571434,3.7774075968992,5.03666035192041,4.13151830997559,0.714306729958041,4.46971465768695,-1,1,1,-1,-1,1,1,1,1
